name,position,KDA,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,totalHeal,physicalDamageTaken,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,timeCCingOthers
신지드,A,1.412195122,8.425,0.775,0.025,154.25,1.35,0.375,2.575,11520.375,779.2,16475.825,2950.675,19653.3,18460.95,126811.15,31732.8,0,0,40.775
쓰레쉬,A,1.543478261,7.365853659,0.756097561,0.073170732,126.4146341,1.170731707,350.097561,1.707317073,9865.487805,2798.829268,6064.731707,1848.512195,10730.56098,9610.95122,79992.29268,18948.07317,0,0,22.75609756
아리,A,1.643081761,4.575,0.8625,0.1125,126.45,1.3125,4.825,2.8625,10132.9375,1218.9875,11976.4875,3257.25,10819.5625,17286.5875,93505.975,18728.475,0,0,23.1625
아무무,A,1.288659794,7.833333333,0.416666667,0.083333333,66.25,0.833333333,3,1.416666667,7957.416667,1237.916667,7153,1090.833333,10984.41667,9564.5,47611.75,17641.66667,0,0,36
아우렐리온 솔,A,1.776470588,6.3,0.6,0.1,112.1,1.4,36.1,1.9,10287.1,1464.7,16071.2,2653.7,10745.5,18331,94852.6,23431.9,0,0,26.9
아이번,A,0.844155844,28.625,0.375,0.125,48.875,0.625,35.75,1.625,7588.25,2652,4654,2436.25,8420.75,7651.375,108266.625,13117.375,0,0,32.5
아지르,A,2,9.016949153,0.779661017,0.237288136,127.4576271,1,4.593220339,1.86440678,8741.389831,713.3728814,13382.81356,1298.830508,8563.694915,14357.44068,93379.05085,13837.81356,0,0,9.118644068
아칼리,A,2.992619926,4.256880734,0.568807339,0.119266055,123.8165138,1.596330275,0,3.275229358,10703.26606,1207.201835,17363.38532,2292.798165,15006.88073,19651.52294,92212.55046,24546.55963,0,0,1.28440367
아크샨,A,2.527002537,9.395143488,1.105960265,0.169977925,143.5651214,1.593818985,461.9977925,3.540838852,11643.55188,14908.57837,2388.421634,1492.710817,12110.45033,18525.40839,114578.7241,18993.70861,0,0,1.668874172
아트록스,A,2.248730964,10.13513514,0.864864865,0.027027027,103.5675676,1.135135135,12.83783784,2.135135135,8691.486486,13031.40541,40.78378378,7552.324324,16068.27027,13398.18919,80219.72973,27152.13514,0,0,16.97297297
아펠리오스,A,2.185959028,12.52242256,1.476098012,0.218770227,159.5664355,1.544429034,577.9522885,2.926306056,11254.04771,16523.39963,919.6589921,2969.059362,11593.60425,17921.89801,124719.208,19060.5472,0,0,14.79343504
알리스타,A,1.333333333,3,0.545454545,0.181818182,68.72727273,0.909090909,2.818181818,1.454545455,7612.272727,1286.363636,9505.636364,6994.363636,13169.63636,11167.18182,53199.27273,22919.09091,0,0,36.27272727
애니,A,1.679927667,6.985074627,0.746268657,0.074626866,143.2686567,1.447761194,26.01492537,2.805970149,11290.91045,765.9253731,19626.92537,1649.462687,9788.895522,21293.8806,98951.80597,17687.0597,0,0,25.17910448
애니비아,A,1.787487587,15.34677419,1,0.161290323,150.9274194,1.564516129,5.612903226,3.959677419,12258.46774,1145.403226,20195.1129,2510.91129,13441.04032,22249.97581,128350.3871,22440.29839,0,0,45.14516129
애쉬,A,1.390651671,11.24409169,1.305666287,0.220316059,150.3932232,1.389877563,302.8890233,2.653331435,10925.64223,13550.57937,2100.648562,1663.173833,10940.11667,16294.48776,114712.3123,17725.41892,0,0,37.17518508
야스오,A,2.343679866,16.99230948,1.581915637,0.264041016,169.2707993,1.597995805,664.2153344,3.285015148,12143.22396,15076.66232,1346.367513,2389.419949,13250.24307,16941.06572,151434.6229,20928.4295,0,0,21.49755302
에코,A,2.494791667,13.81818182,0.96969697,0.303030303,123.969697,1.393939394,0,3.272727273,10886.09091,2349.121212,15931.87879,4757.272727,15593.21212,18756.72727,116655.1212,24142.72727,0,0,16.90909091
엘리스,A,1.52,6,0.5,0,73,1,0,1.5,7886.5,981,10466,3007,8000,11928.5,57947,14981.75,0,0,21.75
오공,A,2.258823529,8.548387097,1.35483871,0.258064516,130.483871,1.64516129,22.48387097,3.516129032,10393.25806,12995.67742,2675.935484,3822.774194,14169.51613,16143.67742,89874.06452,23803.64516,0,0,11.61290323
오른,A,0.994974874,3.6,0.8,0,109.3,1,6.05,1.55,9162.75,5170.2,7537.6,2356.25,15257.05,13017.25,82858.05,25879,0,0,46.85
오리아나,A,1.189247312,8.36,1.16,0.14,148.48,1.28,8.56,2.7,10618.86,949.1,16971.78,1907.72,9395.4,18398.6,110565.34,15361.02,0,0,21.42
올라프,A,3.634920635,9,0.785714286,0.142857143,141.1428571,1.357142857,98.85714286,2.642857143,10909.57143,13417.78571,466.2857143,4833.357143,15630.5,18499.57143,117550.4286,30685.42857,0,0,18
요네,A,2.458879919,16,1.248933144,0.216216216,151.9473684,1.460881935,564.5604552,3.156472262,11405.14083,12157.42674,3591.583215,2494.887624,13405.94026,18168.43385,137378.6543,21519.61593,0,0,19.90753912
요릭,A,1.712643678,8.8,1.733333333,0.466666667,136,1.066666667,1.266666667,1.333333333,9988.133333,8473.333333,4319.6,4967.6,13878.13333,12988.4,101123.6667,24483.13333,0,0,7.866666667
우디르,A,1.5,15,0.2,0,70.2,0.6,0.4,1.2,6358.4,4384.2,1060.8,1424.8,9590.2,5985.4,52698.6,16935,0,0,13.8
우르곳,A,2.255520505,8.517241379,1.344827586,0.224137931,145.5172414,1.379310345,5.637931034,2.810344828,10819.10345,12605.56897,164.7931034,3269.034483,12562.62069,13838.51724,112555.931,21960.01724,0,0,23.48275862
워윅,A,2.901639344,3.111111111,0.666666667,0.111111111,91.55555556,1.055555556,0.111111111,2.277777778,7365.222222,4474.611111,6187.611111,7808.222222,13815,10911.88889,59724,22272.61111,0,0,17.77777778
유미,A,0.583606557,4.170731707,0.12195122,0,27.73170732,0.731707317,43.17073171,0.707317073,5245.341463,1082.463415,3183.268293,4128.609756,3841.731707,4430.146341,17445.73171,6338.121951,0,0,6.902439024
이렐리아,A,3.330373002,11.08783784,1.449324324,0.222972973,178.4797297,1.655405405,275.1047297,3.493243243,12232.13851,12956.05574,5109.412162,4046.243243,16035.15878,18668.93243,134521.4274,26575.56926,0,0,14.30405405
이블린,A,#DIV/0!,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0
이즈리얼,A,1.722395881,10.07882573,1.181365813,0.195003123,158.2940037,1.444617947,30.4803248,3.059858422,11403.38347,14417.79109,6190.903415,2639.534832,11454.62247,21253.60683,125198.8901,19257.39958,0,0,2.551738497
일라오이,A,2.5875,3.208333333,1.083333333,0.041666667,129.9166667,0.958333333,26.08333333,1.125,8286.833333,11726.20833,532.7083333,5117.041667,13089.29167,12496.75,96488.29167,20866.125,0,0,2.416666667
자르반 4세,A,1.605405405,16.05263158,1.052631579,0.210526316,122.2631579,1.526315789,269,3.894736842,11982.68421,16093.94737,1479.263158,3337.473684,12991,18659.42105,101893.5789,22157.15789,0,0,19.73684211
자야,A,1.735567209,13.9928607,1.42769384,0.214261996,167.3934916,1.46961647,202.8345509,2.990370247,11620.46065,19554.56708,569.8482484,1878.466462,10625.78034,20502.38087,136282.1504,17708.36776,0,0,14.20961315
자이라,A,1.423592493,7.282608696,0.891304348,0.065217391,119.826087,1.065217391,0,1.891304348,9431.804348,887.5869565,17835.78261,1629.391304,8241.913043,19300.78261,99138.76087,14724.86957,0,0,33.26086957
자크,A,1.35106383,11.94736842,1,0.105263158,135.5789474,1.315789474,5.157894737,3.315789474,11644.36842,1054.157895,15872.73684,25224.89474,18583.84211,18530.63158,115059.4737,34927.47368,0,0,41
잔나,A,0.941176471,0,0.6,0.2,45.8,0.4,0,1.6,5071.2,703,5738.6,2925.4,4901.6,6573.2,38295,10313,0,0,16.6
잭스,A,3.462184874,11.8902439,1.182926829,0.268292683,99.87804878,1.085365854,23.76829268,2.548780488,8257.817073,8585.670732,2663.085366,2584.756098,10150.57317,11521.56098,80674.89024,16241.91463,0,0,11
제드,A,2.91433892,10.04145078,0.974093264,0.119170984,140.0725389,1.606217617,48.56994819,4.25388601,11559.40415,19871.94819,926.880829,2081.409326,11904.36788,21717.33679,110240.4922,19178.76684,0,0,6.321243523
제라스,A,1.396249244,5.991458607,0.732588699,0.122207622,148.7522996,1.325229961,0.35348226,3.445466491,11190.90802,525.9257556,22475.99343,1147.944152,8048.86071,23395.18528,122539.7418,13953.96189,0,0,22.91458607
제이스,A,2.342632332,10.83561644,1.058708415,0.15851272,135.4148728,1.252446184,69.16438356,2.487279843,10218.16634,14975.8728,2526.510763,1155.516634,10150.4501,18035.08023,106551.771,16702.29746,0,0,6.612524462
조이,A,1.598522167,4.196428571,0.714285714,0.089285714,122.3392857,1.160714286,19,2.5,9771.339286,1455.946429,14197.67857,2535.767857,9940.464286,17954.44643,89890.41071,16191.01786,0,0,31.60714286
직스,A,1.339968227,8.409002338,2.305728761,0.233437256,166.733827,1.268901013,0,2.518316446,11282.47408,698.9914263,22135.72759,1529.120616,9093.285074,23066.64205,147461.5431,15785.49376,0,0,17.29306313
진,A,1.647428024,9.501311297,1.097976149,0.172893265,161.189569,1.527660943,1101.912638,3.630041071,11672.99748,15286.53865,1847.684992,3534.549829,10245.31669,17513.04538,130273.8014,17236.63766,0,0,21.08144886
질리언,A,0.974025974,2.96,0.52,0.08,110.48,0.96,0,2.28,8570.48,923.8,11439.32,6063.28,9257.2,12641.96,90166.44,16429.64,0,0,19.88
징크스,A,1.734182584,15.31470656,1.653488193,0.285362664,165.3140528,1.581147604,516.9961926,3.143027459,11526.03857,15361.74544,1029.262172,2153.222291,10911.35193,17789.11045,135959.607,18163.54038,0,0,15.93158219
초가스,A,1.880668258,14.64285714,0.892857143,0.107142857,140.8214286,1.25,3.232142857,3.517857143,11434.92857,1589.767857,13893.78571,6369.714286,17672.30357,19480.16071,125117.5714,29836.25,0,0,76.71428571
카르마,A,1.174216028,4.058823529,0.705882353,0.117647059,116.1764706,1.088235294,0.529411765,1.911764706,9226.176471,1087.529412,12740.14706,2233.852941,10977.29412,14120.70588,84900.52941,17631.55882,0,0,24.94117647
카밀,A,2.349845201,11.82222222,1.177777778,0.2,124.2222222,1.555555556,17.4,3.8,11952.13333,14382.44444,1074.933333,6229.733333,18344.8,20983.97778,104809.6667,31285.86667,0,0,22.6
카사딘,A,2.571428571,6.964285714,0.535714286,0.035714286,94.39285714,0.857142857,0,1.321428571,7282.678571,976.25,8704.392857,2553,11333.07143,9842.642857,62390.57143,16547.57143,0,0,12.46428571
카서스,A,1.578392622,21.53424658,0.945205479,0.150684932,169.3287671,1.616438356,0,3.123287671,13434.28767,243.5205479,30652.46575,2054.986301,11950.34247,32151.90411,160824.4384,20667.9589,0,0,16.76712329
카시오페아,A,2.128654971,13.03006012,0.873747495,0.148296593,161.761523,1.581162325,0,3.599198397,11889.41483,454.6913828,20152.61122,5769.503006,13118.90581,20861.42485,116679.7355,22025.59519,0,0,28.14228457
카이사,A,2.399294419,14.80007128,1.267589858,0.208125445,168.4729152,1.618979737,492.4223093,3.733784747,12123.06318,11922.8517,4610.255422,2532.527136,11573.66047,17686.78016,131547.8309,18698.23297,0,0,1.621321658
카직스,A,1.181818182,60,0,0,83.66666667,1,0,3,9450,12176.66667,641.6666667,4632.333333,11446,13129.33333,96817.66667,15778.33333,0,0,7.333333333
카타리나,A,2.869158879,7.192857143,0.75,0.1,132.5142857,1.85,13.66428571,3.907142857,11863.50714,2592.65,17958.85714,2482.507143,15393.71429,21596.70714,112831.6714,24668.58571,0,0,1.264285714
칼리스타,A,2.518574831,16.75131656,1.528671738,0.237273259,163.6240492,1.637214745,354.5415448,3.73229959,11896.47659,15880.05764,978.0228204,2378.588356,12832.72382,17295.122,129803.3874,20564.44822,0,0,9.813633704
케넨,A,1.641703377,6.510638298,0.755319149,0.14893617,133.212766,1.319148936,68.0212766,2.617021277,10201.28723,2538.468085,13554.41489,2267.957447,10833.93617,16542.08511,92571.45745,18840.60638,0,0,17.28723404
케이틀린,A,1.864657963,12.12131249,1.695473568,0.269146833,167.8327043,1.458959152,855.2999307,3.136948317,11706.87147,16102.25246,1693.688644,2953.304347,10484.22571,18397.3597,138223.6949,17885.81982,0,0,15.78112403
케인,A,2.369565217,32.95454545,0.818181818,0.136363636,110.9545455,1.272727273,51.40909091,3.090909091,10879.81818,16546.68182,1008.863636,8314.318182,17425,18259.27273,122901.8636,29969.72727,0,0,12.36363636
케일,A,1.788643533,10.39130435,1.173913043,0.217391304,124.9565217,1.246376812,104.8550725,1.695652174,8589.15942,3672.652174,6367.942029,3741.217391,9257.362319,10831.53623,92629.10145,14641.24638,0,0,4.971014493
코그모,A,2.136451784,13.87694146,1.352449223,0.232576663,161.352051,1.586220629,326.823178,3.302270012,11881.61808,9298.513341,10335.27439,2265.422143,11898.40024,22040.91637,132357.1338,19550.39944,0,0,7.696535245
코르키,A,1.788478848,14.62416107,1.013422819,0.201342282,152.0402685,1.503355705,381.8791946,3.040268456,11340.4094,2590.255034,17301.89262,2861.134228,11629.77181,20286.34228,125239.7248,18575.30872,0,0,3.825503356
퀸,A,2.320885201,10.02857143,0.978571429,0.114285714,125.35,1.2,506.8357143,2.278571429,9539.935714,12706.52143,560.9785714,1848.785714,10022.5,14285.43571,93978.75714,16093.3,0,0,20.58571429
클레드,A,1.254716981,9.454545455,1.909090909,0.272727273,149.8181818,1.272727273,1.818181818,3.454545455,12282.72727,15907.54545,2451.636364,4086,20065.90909,18910.45455,126509,34670.72727,0,0,8.818181818
키아나,A,2.885416667,7.157894737,0.684210526,0.105263158,115.1052632,1.473684211,0,2.894736842,10060.57895,15225.10526,1221.368421,921.8947368,12295.47368,17151.94737,90451.05263,19281.21053,0,0,17.68421053
킨드레드,A,2.191176471,18.62252664,1.266362253,0.194824962,145.6103501,1.596651446,487.3211568,3.532724505,11368.06849,13840.24658,2992.509893,6818.789954,12626.36682,17771.70167,121223.0167,20124.82648,0,0,3.9695586
타릭,A,0.652173913,0,0.2,0,67.8,1,0,1.2,6843.4,2209.4,4567.4,9218.4,9578.2,7038.8,37980,17815.6,0,0,28
탈론,A,2.674193548,10.26666667,0.6,0.116666667,118.7,1.35,437.2666667,2.75,9753.266667,15579.41667,52.46666667,2025.116667,11573.93333,16421.43333,94177.7,19113.06667,0,0,3.5
탈리야,A,1.883760684,16.05714286,0.928571429,0.1,140.6142857,1.514285714,0,4.1,11826.91429,794.0571429,21112.75714,1849.042857,11174,22673.21429,115798.0857,18985.47143,0,0,17.14285714
탐 켄치,A,1.120853081,4,0.681818182,0.113636364,111.25,1.25,5.113636364,2.340909091,9733.909091,2322.25,11120.97727,7528.295455,16539.04545,14052.45455,69654.38636,28919.45455,0,0,33.27272727
트런들,A,2.319327731,11.34615385,1.538461538,0.307692308,112.7692308,1.346153846,245.3076923,2.615384615,9624.730769,9494.961538,1409.076923,7760.269231,14402.11538,11396.53846,84657.23077,22834.65385,0,0,15.88461538
트리스타나,A,2.369229192,15.07865854,1.931097561,0.312042683,154.6198171,1.529878049,533.4670732,3.501676829,11864.57454,13861.70412,2206.553049,2657.565091,11380.85869,17710.22973,133871.945,18695.38064,0,0,4.592987805
트린다미어,A,3.353191489,16.28358209,1.253731343,0.223880597,117.6865672,1.28358209,567.9104478,2.253731343,9460.985075,12184.16418,518.6567164,5675.014925,15288.25373,13272.49254,109597.7164,23779.95522,0,0,6.71641791
트위스티드 페이트,A,1.966333509,10.63868613,1.262773723,0.171532847,130.6642336,1.306569343,321.1094891,2.47810219,11171.12044,6257.156934,7707.638686,2302.50365,11762.64234,14918.88686,107132.281,19362.25912,0,0,27.9379562
트위치,A,2.351231076,15.99579361,1.324453169,0.21676949,151.8998878,1.673864274,495.374369,3.970274818,12209.04879,16256.9456,675.0443073,1862.977566,11852.12423,20604.94223,127786.3438,19131.53421,0,0,8.243690409
티모,A,2.041189931,10.73179396,1.108348135,0.181172291,129.39254,1.202486679,11.78507993,2.214920071,9765.236234,2179.850799,14544.31261,1461.740675,9895.552398,17852.98757,99631.05506,16268.86856,0,0,30.73712256
파이크,A,2.558139535,2.014492754,0.144927536,0,56.11594203,1.260869565,38.50724638,2.449275362,8389.173913,7076.478261,36.30434783,2579.173913,8434.449275,9030.333333,31730.72464,14208.36232,0,0,16.69565217
판테온,A,2.503215434,7.633928571,0.857142857,0.089285714,106.3660714,1.366071429,91.04464286,3.035714286,9932.196429,14885.375,543.8928571,1958.598214,11191.17857,16320.28571,82752.19643,18389.0625,0,0,18.89285714
피들스틱,A,1.792857143,16.47058824,0.705882353,0.176470588,104.4705882,1.647058824,0,3.588235294,10900.70588,428,16695.88235,6285.058824,13499,18435.11765,90002.82353,23074.70588,0,0,50.58823529
피오라,A,3.224719101,10.22916667,1.166666667,0.25,112.5625,1.3125,391.375,2.604166667,9235.229167,9954.8125,951.9583333,5958.75,15118.5625,15437.58333,90552.4375,23845.8125,0,0,9.3125
피즈,A,2.165991903,5.125,0.85,0.15,142.8,1.35,0,3.375,11035.825,2571.2,14809.8,1574.825,12176,18216.075,96621.525,19058.175,0,0,10.675
하이머딩거,A,1.776335497,6.202020202,1.107744108,0.252525253,141.4915825,1.252525253,0,2.356902357,10506.34007,650.043771,20227.90909,1604.531987,9304.313131,21213.90909,112975.5993,15969.91246,0,0,19.05387205
헤카림,A,1.5,28.8,0.6,0,96.2,1.4,0.4,2.8,10926.2,11714.2,1845,5760.4,15607.6,14325.4,108724.4,24459.4,0,0,18.2
가렌,J,2.568877551,120.553668,1.082625483,0.252509653,47.76138996,1.382239382,365.4216216,3.592277992,11663.88031,11489.38533,246.4980695,6539.945946,18296.53668,15911.49189,154875.8394,27708.39305,0,0,26.75135135
갈리오,J,1.258566978,66.97674419,0.325581395,0.046511628,27.20930233,0.906976744,14.39534884,1.581395349,7834.581395,318.7674419,9473.27907,5158.767442,15694.2093,10579.67442,90355.06977,21963.69767,0,0,23.69767442
갱플랭크,J,1.794520548,67,1.2,0.2,104.5,1.1,1021.5,2,12772.1,12655.4,2746.4,9068.8,21190.8,17947.1,177316,30292.1,0,0,9.2
그라가스,J,1.264278346,106.9027493,0.430036931,0.093147312,25.22568732,1.219121871,0.427164547,2.675420599,10114.60033,1308.497333,13476.63316,12760.97907,18734.7419,15561.50062,126043.444,28898.99631,0,0,27.91136643
그레이브즈,J,1.913265947,130.0280861,1.08596889,0.20563313,52.23757807,1.473286391,417.2712734,3.532760473,12060.66074,15578.13259,880.9486017,7669.152882,15000.26658,17535.52274,174838.2028,23787.85241,0,0,17.46357958
그웬,J,2.071863032,120.7118644,0.93220339,0.224250326,37.93741851,1.430247718,0.088657106,2.796610169,10888.90482,2662.147327,8520.870926,8639.902216,20463.22555,15150.49413,145227.515,29950.84746,0,0,7.980443286
나르,J,1.847619048,88.85714286,0.571428571,0.142857143,54.21428571,1.142857143,97.07142857,2.285714286,10307.42857,12060,2053.142857,7129.928571,19315.85714,15277.07143,140386.3571,30320.21429,0,0,22.28571429
나미,J,1.222222222,27.14285714,0.571428571,0,30,0.714285714,82.57142857,1.285714286,8863.428571,2822.571429,6703,7148,13358.71429,10284.14286,60273.85714,22127.57143,0,0,27
나서스,J,1.964912281,113.3087935,1.392638037,0.290388548,45.44887526,1.462167689,67.28323108,3.13599182,11299.46626,12404.07873,3452.348671,7087.019427,23675.34867,16901.12474,172443.3845,35839.40286,0,0,13.68507157
노틸러스,J,0.962668785,84.14728682,0.387596899,0.069767442,26.65891473,1.007751938,6.813953488,1.457364341,8906.325581,2519.186047,7244,4539.325581,13298.46512,10642.11628,96654.28682,21490.27132,0,0,51.00775194
녹턴,J,2.119631456,120.894308,0.834526038,0.159308598,33.82648905,1.532863591,126.6319498,3.826599141,11753.53496,14528.20412,1174.32192,10264.56116,18473.08929,16664.15964,151531.4943,27359.75504,0,0,164.4576682
누누와 윌럼프,J,1.06600494,98.58710518,0.495929665,0.07815044,29.29892543,1.215890589,3.683327906,2.633181374,10138.74064,1160.509606,10838.07213,14437.11397,19944.7351,12855.7001,120900.8668,30000.41534,0,0,29.95604038
니달리,J,2.004709788,119.7338631,0.673818985,0.142075055,26.89766004,1.457571744,0.45598234,3.851214128,10919.56071,1096.607506,15357.11488,11938.04132,18837.07161,17063.05634,139221.1868,28433.9736,0,0,3.190551876
니코,J,1.779816514,74.10526316,0.894736842,0.105263158,34.57894737,0.947368421,0,1.631578947,8276.473684,899.8421053,10172.52632,4848.368421,13155.26316,11788.31579,102286.8421,20627.10526,0,0,26.78947368
다리우스,J,2.070008062,114.7420775,0.855633803,0.14084507,40.39172535,1.519366197,87.45598592,3.218309859,11164.8618,11886.43222,156.4427817,10823.44718,20132.84419,15218.88644,143315.8486,31760.37412,0,0,21.51144366
다이애나,J,1.819415858,124.782849,0.86789089,0.180959173,37.67676948,1.428775183,1.454983063,3.246746301,11373.34712,1997.235871,14482.36174,6656.563024,15408.17418,17197.81476,162946.2088,23834.56249,0,0,8.727758959
드레이븐,J,2.660714286,106.6,0.7,0.1,65.1,1.3,787.9,2.7,12801.2,16846.6,190.3,5247.3,19635.7,18074.6,171533.6,30094.9,0,0,12.8
라이즈,J,1.742647059,81.3902439,0.317073171,0.024390244,40.43902439,0.963414634,0,1.841463415,8244.731707,588.8414634,9885.731707,5363.182927,14137.7439,11046.54878,114863.1707,21111.70732,0,0,19.43902439
라칸,J,0.94214876,61.58333333,0.25,0,23.25,0.916666667,31.5,1.166666667,8082,1118.833333,6577,5936.166667,11708.58333,8245.333333,69772.58333,19842.91667,0,0,23.58333333
람머스,J,0.971357439,97.48872951,0.422387295,0.074282787,23.69902664,1.131403689,27.48719262,2.263063525,9944.111936,2306.881148,9347.304047,6959.818648,14737.25871,12565.10348,109446.3776,25061.86168,0,0,38.5473873
럭스,J,1.476808905,48.57647059,0.4,0.035294118,46.72941176,1.058823529,7.835294118,1.917647059,7911.6,763.3764706,10352.12941,2884.035294,8432.623529,11582.10588,89014.37647,13286.61176,0,0,27.17647059
럼블,J,1.636997675,109.8461538,0.520512821,0.115384615,40.39871795,1.4,0.002564103,3.137179487,10881.32436,673.7038462,16173.05128,6807.848718,16233.03462,17856.87949,138659.6282,24772.10897,0,0,12.13333333
레넥톤,J,1.754666667,96.45070423,0.577464789,0.154929577,40.12676056,1.098591549,29.87323944,2.38028169,9232.098592,8777.802817,1006.605634,8697.169014,19049.38028,10486.69014,121971.4789,27734.83099,0,0,14.43661972
레오나,J,0.904891304,66.29333333,0.333333333,0.04,21.33333333,0.92,35.17333333,1.333333333,8328.066667,3838.48,4073.533333,5460.093333,14468.16,8752.133333,71661.30667,22446.98667,0,0,40.90666667
렉사이,J,2.120396224,109.3867882,0.79453303,0.162186788,23.13302961,1.454669704,43.96537585,3.799544419,11083.03007,12783.56629,49.61093394,10508.36993,17582.29203,15720.23098,126735.821,26435.96674,0,0,21.8332574
렝가,J,2.880081577,115.8339273,0.780470421,0.163934426,28.88952245,1.492516037,229.9094797,3.784034212,11502.06415,14802.25659,1321.916607,10099.40699,18962.38703,17080.54811,139434.067,27741.73343,0,0,9.923022096
루시안,J,2.386430678,78.5,0.538461538,0.012820513,59.73076923,1.064102564,419.2435897,2.076923077,9222.384615,10352.79487,1283.769231,4503.153846,12584.10256,12700.20513,124818.8077,18641.5,0,0,2.705128205
룰루,J,0.666666667,41.71428571,0,0,26,0.428571429,120,1,6725.571429,2752.714286,3492.142857,2560.714286,8199.714286,6789.714286,55134.42857,12925.28571,0,0,26.57142857
르블랑,J,1.873737374,48.38888889,0.361111111,0.055555556,33.13888889,1.111111111,13.94444444,2.583333333,8070.194444,1373.194444,8738.472222,3905.694444,11088.75,10581.97222,64646.08333,16778.41667,0,0,15.5
리 신,J,1.634805272,109.7694975,0.617316331,0.115462301,28.9209852,1.410539327,9.645232281,3.573814477,10970.25266,11471.07347,2329.034066,8286.276898,19591.18971,14428.88562,130300.0592,30583.74336,0,0,17.21042477
리븐,J,1.892691952,110.5517241,0.663793103,0.117816092,41.52873563,1.362068966,27.15517241,2.962643678,10739.29885,12162.85345,55.61781609,7316.841954,17739.52299,12986.51437,136334.0374,27056.53736,0,0,21.70689655
리산드라,J,1.27,72.25,0.25,0,39.5,1,0,1.583333333,8944.333333,832.8333333,10852.5,6511.416667,15992.75,12403.5,104500.0833,24816.5,0,0,34.25
릴리아,J,1.620389301,123.2992879,0.559190031,0.11481976,46.06964842,1.463284379,0.111036938,3.207165109,11461.05363,711.7805964,13991.72897,12767.29061,20214.44571,19308.95527,162393.1916,30596.98287,0,0,19.51802403
마스터 이,J,3.621894891,121.9615669,1.072767587,0.212759524,37.60236511,1.975173016,361.3283612,4.080628905,12183.00615,12061.94359,300.3783175,7285.683296,17717.54777,17979.12887,161477.8594,26071.7056,0,0,4.077739703
마오카이,J,0.860517435,91.57823129,0.43537415,0.054421769,27.78911565,1.176870748,4.693877551,2.06122449,9999.816327,1924.816327,12488.94558,13041.18367,20230.18367,15529.70068,112194.4218,31721.09524,0,0,64.59183673
말자하,J,1.551282051,59,0.227272727,0.090909091,39.36363636,0.545454545,0,0.409090909,6207.909091,265.2727273,6723.136364,2181.136364,6848.727273,7432.272727,82676.27273,10668.09091,0,0,21.18181818
말파이트,J,1.418270612,102.8926554,0.472316384,0.11299435,31.85988701,1.256497175,18.13220339,2.894915254,10356.82034,3015.569492,11264.44633,5483.583051,13233.05311,15190.70621,123077.3333,21744.34463,0,0,23.15028249
모데카이저,J,2.530184805,125.5933562,0.801832761,0.156930126,36.80756014,1.524627721,1.838487973,3.644902635,11866.08591,2357.914089,15541.91867,9481.739977,21051.05155,19750.36197,158185.8282,32140.99771,0,0,8.947308133
모르가나,J,1.091797846,109.6134585,0.48200313,0.084507042,35.04068858,1.203442879,0.026604069,2.330203443,10202.63693,916.9640063,12684.96557,10648.02973,16852.37089,14574.44914,130170.3459,25262.83412,0,0,41.70735524
문도 박사,J,1.367307692,115.2654028,0.941943128,0.143364929,37.71208531,1.340047393,15.04383886,2.873222749,10937.18483,5439.007109,9894.604265,18585.73697,23163.15995,16404.20498,145225.6777,35385.55332,0,0,14.57345972
미스 포츈,J,1.508474576,34.33333333,0.375,0,53.79166667,0.833333333,316.5833333,1.458333333,7057.666667,7510.791667,4119.125,2132.583333,9564.916667,12393.33333,83117.875,14192.66667,0,0,7.458333333
바드,J,1.218181818,57,0.315789474,0.052631579,31.52631579,0.894736842,102.8947368,1.736842105,8641.526316,2451.315789,7072.421053,5851.631579,12474.42105,10290.42105,78784.84211,21816.31579,0,0,25.15789474
바루스,J,2.02173913,92.33333333,0.333333333,0,81,1.166666667,423.1666667,2,12424.83333,14458.66667,2937.5,5911.166667,17709.16667,18287.83333,184797.8333,30288.5,0,0,26.5
바이,J,1.725149209,113.8244111,0.785424204,0.146274828,31.93457875,1.3875803,102.0702946,3.299564351,11184.30651,14553.93642,152.8352655,7682.256442,16405.02865,15637.94713,139873.1843,25750.57904,0,0,26.47397179
베이가,J,1.64893617,38.36666667,0.4,0.133333333,57.93333333,1.066666667,25.06666667,2.1,9051.2,992.5,12316.06667,2877.566667,9596.966667,13490.56667,102079.4,17258.5,0,0,20.03333333
베인,J,3.079470199,93.27586207,1.027586207,0.217241379,48.59655172,1.534482759,317.362069,3.251724138,10956.08966,11137.33103,466.4586207,5461.948276,15701.04828,16843.28621,132630.2276,23039.33448,0,0,12.08275862
벡스,J,1.84765625,71.59459459,0.324324324,0.054054054,38.62162162,1.27027027,0,2.405405405,9336.540541,898.972973,14852.2973,4504.675676,13917.13514,16468.13514,106871.8108,20692.78378,0,0,24.21621622
벨코즈,J,1.777777778,36.25,0,0,16,0.25,0,0.5,4039.25,166.25,6390.25,2713.25,5308,8474.25,56371.5,10239.5,0,0,7.25
