name,position,KDA,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,totalHeal,physicalDamageTaken,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,timeCCingOthers
말자하,A,1.701298701,7.769230769,1.153846154,0.153846154,143.1538462,1.076923077,0,2,9215.769231,539.6923077,13348.30769,819.4615385,8616.384615,14148.69231,111517.0769,13186.76923,0,0,41.07692308
말파이트,A,1.335714286,5.15,0.8,0.15,105.95,1.1,6.05,1.65,8364.75,2330.25,10559.6,1147.4,10031.95,13377.2,83198.35,17421,0,0,22.4
모데카이저,A,2.925373134,8.928571429,0.642857143,0.214285714,150.2857143,1.642857143,1.857142857,4.071428571,11537.92857,2498.071429,14854.42857,5237.928571,15500.28571,18250.07143,108813.8571,24886.92857,0,0,7.071428571
모르가나,A,1.04,7.095238095,0.380952381,0.095238095,137.6666667,1,0,1.857142857,9532,890.5238095,15417.80952,4761.142857,11476.33333,16708.95238,99087.90476,19567.57143,0,0,41.19047619
문도 박사,A,1.777777778,3.666666667,1,0,118.3333333,1.333333333,6.333333333,2,8974,4156.666667,7594.666667,6328.333333,15430.33333,11751.66667,87036,24494.33333,0,0,12.33333333
미스 포츈,A,1.799981835,11.25713321,1.484889414,0.21796387,175.076988,1.558331926,666.0140132,3.1978727,11897.69272,16612.96573,1750.324835,1554.148911,10363.6598,19231.27858,127907.8253,17177.23451,0,0,9.205976701
바드,A,1.411764706,7,0,0,78,1,124.25,0.5,6548.25,1444,4681.5,1996.75,4875.75,6480.75,46537.75,10933.75,0,0,20.75
바루스,A,1.856665429,11.20198377,1.316501353,0.208295762,173.3255185,1.569882777,271.8809739,3.412082958,11833.98918,14428.33904,3833.358882,1978.639315,10431.14157,18666.82326,129206.5987,17275.46078,0,0,24.56627592
바이,A,2.214285714,35.85714286,0.857142857,0,101.7142857,1.285714286,284.1428571,2.571428571,10512.28571,15636.71429,0,2723,12755,17734.42857,128310.7143,23516.42857,0,0,26.57142857
베이가,A,1.805475504,6.515789474,1.178947368,0.2,163.1368421,1.505263158,0,3.463157895,11440.74737,734.1789474,16747.42105,1321.242105,9361.968421,17785.72632,124164.4842,16419.08421,0,0,24.05263158
베인,A,2.343303112,12.52444687,1.46257853,0.245015023,164.7095056,1.761950287,308.9776017,3.59314395,11735.46067,12323.8499,648.7470636,2162.637531,11807.13535,17770.88487,116266.7386,18765.41259,0,0,8.594509697
벡스,A,1.912621359,3.743589744,0.897435897,0.128205128,145.8461538,1.512820513,0,2.923076923,11280.35897,1391.410256,18222.41026,2124.051282,9742.487179,20084,110003.8462,17765.28205,0,0,27.30769231
벨코즈,A,1.255760369,3.916666667,0.9375,0.145833333,135.1875,1.208333333,9.208333333,2.291666667,10124.27083,605.4791667,13467.20833,1993.166667,8982.895833,18264.8125,99726.47917,15890,0,0,21.02083333
볼리베어,A,3.388888889,3.333333333,0.166666667,0,97,1,0.5,1.5,7018.666667,6385.5,1938.166667,2784.5,12467.33333,8631,65795.5,19909.16667,0,0,12.83333333
브랜드,A,1.781690141,6.390243902,0.682926829,0.097560976,153.2682927,1.43902439,0,2.365853659,10523.07317,740.6585366,19954.46341,1653.585366,9349.560976,21093.34146,110989.4878,16347.82927,0,0,15.58536585
블라디미르,A,1.98265896,6.396551724,0.74137931,0.120689655,153.4482759,1.379310345,0,3.448275862,10402.77586,888.1724138,16699.65517,16853.89655,16347.7069,18409.58621,111803.931,25489.48276,0,0,3.275862069
블리츠크랭크,A,1.733333333,0,0.5,0,33,0.5,0,1.5,6920.5,2156,9541.5,1708.5,11508.5,12563,30729,19277,0,0,23
비에고,A,2.886792453,12.17647059,1.176470588,0.176470588,149,2.058823529,403.5294118,4.411764706,13122.35294,19276.76471,3418.941176,7102.823529,18579.94118,23644.88235,129723.4706,30237.58824,0,0,18.35294118
빅토르,A,1.615219721,6.796992481,0.879699248,0.127819549,163.406015,1.37593985,0,2.676691729,10754.8797,611.6691729,19510.51128,1407.842105,8396.315789,20541.97744,121867.9549,14971.37594,0,0,17.79699248
뽀삐,A,0.5,21,1,0,141,1,0,0,11997,10748,2286,1780,14071,13783,118927,20719,0,0,48
사미라,A,2.425563384,12.81979041,1.237931627,0.183989005,170.306133,1.932657619,574.8337055,3.807764989,12083.84917,15842.72599,2546.521388,1980.972513,12735.15513,18835.29531,122123.8,20803.58169,0,0,3.136574472
사이온,A,0.862385321,5,1.181818182,0.090909091,142.2727273,1.181818182,2.272727273,1.636363636,9548.272727,8486.454545,3992.090909,3026.090909,16799.36364,12608.72727,99894.81818,29556.72727,0,0,49.27272727
사일러스,A,2.114906832,7.422222222,0.555555556,0.155555556,128.8,1.444444444,32.55555556,3.2,10523.2,872.0222222,16908.37778,6881.355556,18395.08889,18236.88889,98039.08889,29291.8,0,0,26.02222222
샤코,A,1.8,1.916666667,0.25,0,25.83333333,0.25,45.41666667,0.25,2758.5,902.3333333,2428.166667,534.8333333,3721.25,3583.75,20006.25,6002.416667,0,0,9.416666667
세나,A,1.123747631,7.220994475,1,0.140883978,143.4696133,1.317679558,408.6160221,2.654696133,11201.79834,15005.72652,545.1325967,8033.872928,9769.298343,17031.3011,99382.57735,16614.71271,0,0,21.94751381
세라핀,A,0.827956989,6.333333333,0.894736842,0.140350877,166.4035088,1.263157895,0,2.157894737,10712.85965,1434.736842,13299.82456,4500.175439,8331.017544,15119.64912,124648.5263,14796.64912,0,0,26.22807018
세주아니,A,#DIV/0!,0,0,0,2.5,0,0,0,716.5,195.5,0,0,604.5,222.5,1119,814,0,0,0
세트,A,1.527950311,7,2.028571429,0.2,147.4285714,1.685714286,69.31428571,4.4,12005,14176.94286,411.8285714,3616,20634.31429,18503.57143,109066.0857,31077.2,0,0,27.25714286
소나,A,0.978723404,0,0.6,0.4,87.6,1,0,1.4,8441,1724.4,8848,5461.6,9257,10717.4,46759.8,13496,0,0,10.4
소라카,A,1.466666667,0,0,0,64.5,1,0,0,6846.5,944,8048.5,14996.5,10168,8993.5,46978,19513,0,0,42.5
쉔,A,0.923076923,32,2,0,188,1,3,2,13961,10592,9376,2880,28715,20401,180006,39933,0,0,37
쉬바나,A,#DIV/0!,0,0,0,0,0,0,0,1562,0,79,0,638,79,160,638,0,0,0
스웨인,A,1.351103468,4.902017291,0.904899135,0.135446686,153.2824207,1.573487032,0.933717579,3.654178674,11398.60519,1385.028818,19435.44669,6669.680115,13540.04323,21481.51585,111038.2853,23876.90202,0,0,37.59654179
스카너,A,1.157894737,5.5,1,0,94,1,0,1,9085,6011.5,2897,2666,12356.5,8930.5,96414.5,21808.5,0,0,29.5
시비르,A,1.403676694,13.00385604,1.48714653,0.223650386,189.5552699,1.470437018,257.7544987,2.902313625,11943.32134,18582.28278,224.3290488,2442.348329,10312.06427,19290.73393,160179.1632,16968.59383,0,0,1.640102828
신 짜오,A,3.064516129,5.454545455,0.545454545,0.090909091,66.81818182,1.090909091,209.6363636,2.363636364,5967.909091,7692.454545,699.3636364,3284.272727,8871.909091,8585,46055.81818,12298.36364,0,0,9.363636364
신드라,A,1.610441767,7.186046512,0.891472868,0.093023256,171.6046512,1.294573643,0,2.891472868,11390.4186,889.2868217,18889.6124,2022.24031,9637.565891,20069.03101,124348.6822,16685.62791,0,0,33.55813953
신지드,A,1.096969697,4.482758621,0.724137931,0.034482759,128.8275862,1.310344828,0,2.379310345,9931.034483,770.4482759,13423.48276,2406.896552,15714.06897,14985.89655,92787.41379,24457.96552,0,0,36.44827586
쓰레쉬,A,1.203125,3.444444444,0.666666667,0.111111111,71.55555556,0.888888889,222,1.555555556,6904.888889,2285.777778,5415.888889,1442.333333,7262.444444,8126.777778,50894.33333,13717.77778,0,0,17.77777778
아리,A,1.412280702,7.538461538,1,0.538461538,141.3846154,1.230769231,24.38461538,1.615384615,10375.92308,2619.230769,9650.307692,3522.769231,11467,15914.53846,101835,19139.61538,0,0,27.53846154
아무무,A,1.052631579,15,0.25,0.25,133.75,1.25,0.5,1.75,11952,1732.25,14495.75,2776.75,20440.5,17925.75,120720.75,32514.5,0,0,46.75
아우렐리온 솔,A,3.3,0,0.5,0,127,1,0,3,9462,909.5,11481.5,2781.5,13281,12912.5,91912,21604,0,0,17.5
아이번,A,0.5,0,0,0,59,0,0,0,6702,1920,3694,553,9061,5615,30675,12369,0,0,39
아지르,A,1.586419753,8.291666667,1,0.125,148.4166667,1.416666667,0,2.666666667,10012.79167,767.4583333,16133.875,1337.125,8718.666667,17335.29167,106536.5833,15158.70833,0,0,10.625
아칼리,A,2.80952381,4.875,0.625,0.0625,132.375,1.75,0,3.875,11089.875,1398.125,16878.25,2343.4375,14017.6875,19611.3125,91635.9375,24766.375,0,0,1.0625
아크샨,A,2.332236842,8.853932584,1.202247191,0.202247191,144.9213483,1.719101124,466.1011236,4.516853933,11879.10112,15845.62921,2796.05618,1187.707865,11391.1236,19808.98876,113141.8876,18065.98876,0,0,2.426966292
아트록스,A,1.861111111,10.58333333,0.75,0.083333333,140.6666667,1.333333333,0,2.916666667,9912.166667,15473.08333,63.83333333,11009.16667,18063.58333,16230,108471,31992.33333,0,0,20.66666667
아펠리오스,A,2.139386246,12.53540845,1.513252685,0.22182955,169.9192606,1.552942776,613.3414435,2.882017127,11342.77504,16576.65366,1051.470708,2688.979203,11081.68139,18097.78809,127872.0904,18174.29577,0,0,15.22658692
애니,A,1.727272727,1.384615385,0.538461538,0.076923077,131.6153846,1.384615385,5.307692308,2.769230769,9346.923077,691.2307692,12197,699.1538462,8166.076923,13580.69231,70698.69231,13231.53846,0,0,18.76923077
애니비아,A,1.446511628,10.34615385,1,0.134615385,153.75,1.326923077,0,3.326923077,11387.21154,1075.096154,16180.26923,2457.730769,12135.25,18154.96154,117009.0385,20611.28846,0,0,42.59615385
애쉬,A,1.350910232,11.30589054,1.375927644,0.220083488,164.851577,1.444805195,308.7115028,2.695269017,11160.46475,13938.2449,2129.874768,1379.348562,10570.69017,16576.32282,118997.1867,16967.73284,0,0,36.96312616
야스오,A,2.197779499,15.45840131,1.484502447,0.212887439,173.2071778,1.549755302,688.5595432,2.930668842,11870.77732,13830.87357,1291.843393,2016.566069,12720.28874,15559.88091,145855.062,20139.85726,0,0,21.10603589
에코,A,2.162790698,9.222222222,1.111111111,0.333333333,123.7777778,1,0,2.111111111,9031.333333,1937.888889,12602.77778,4435.666667,12235.77778,15092.22222,97795.88889,19643,0,0,12.44444444
엘리스,A,3.375,10,0,0,51.5,1,0,3.5,8096,1057.5,16361,2503,6247,18089,49758.5,13209,0,0,9
오공,A,1.683544304,11.88888889,1.888888889,0.111111111,163.6666667,1.666666667,0,4.555555556,13249.88889,15733.77778,3312.444444,6070.777778,16071.44444,19773.77778,120842.6667,31459.88889,0,0,12.55555556
오른,A,1.019607843,2.636363636,0.363636364,0.090909091,144.3636364,1.090909091,5.272727273,1.909090909,9897.545455,5327.636364,8661.545455,1670.636364,13406.63636,14044.90909,94325.72727,23934.36364,0,0,41
오리아나,A,1.214689266,11.28571429,1,0.142857143,187.8095238,1.380952381,0,3.142857143,11613.80952,1043.47619,16521.95238,2041.904762,8081.619048,17703.66667,136716.8095,15722.57143,0,0,20.0952381
올라프,A,2.6,9,1.333333333,0,130,1,0,1.666666667,9608.666667,11082.66667,45.66666667,3108.666667,15255.33333,13937.66667,106558.6667,27130,0,0,15.66666667
요네,A,2.208298755,14.7826087,1.212560386,0.241545894,158.1932367,1.420289855,573.9468599,2.830917874,11129.85507,11211.89372,3275.806763,2155.768116,12913.9372,16720.93237,134923.8841,20690.40097,0,0,17.68599034
요릭,A,3.466666667,10,2.8,0.8,141.6,1.2,0,1.4,9728.2,7507.2,3343.2,3696.2,12843.8,10924.6,101353.8,20001.2,0,0,5
우디르,A,2,80,4,0,73,2,0,6,12196,18366,0,10340,23667,19752,155573,37228,0,0,24
우르곳,A,1.440559441,17.47058824,1.352941176,0.411764706,196.7058824,1.470588235,6.117647059,3.352941176,12805.88235,15087.70588,438.1764706,3948.705882,14235,16959.64706,149666,24129.76471,0,0,25.94117647
워윅,A,2.285714286,8,4,1,58,3,428,5,10403,4378,5108,6481,11977,10708,68486,17718,0,0,14
유미,A,1.321428571,6.125,0.125,0,51.75,0.5,141.75,0.25,5014.875,2446.5,1641.25,1963.75,3648.75,4636,41784.375,6249.75,0,0,7.25
이렐리아,A,3.154566745,11.20114943,1.32183908,0.17816092,184.3390805,1.505747126,253.6149425,2.798850575,12041.03448,12345.43678,5161.770115,3919.545977,15755.51149,18029,137812.9368,27697.76437,0,0,14.75287356
이블린,A,4.8,32,0,0,29,1,0,3,7065.5,465.5,9116,2082,11530,9916.5,40808.5,15222.5,0,0,9.5
이즈리얼,A,1.697935949,11.13953351,1.270068672,0.213651433,171.2803694,1.48910727,26.09850817,3.067369169,11736.96543,14855.83093,6029.892197,2250.234904,11292.38409,21656.87426,132463.4783,18857.34531,0,0,3.069381956
일라오이,A,1.391304348,4.5,1.5,0.5,186.25,1.25,3.75,2.75,11126,14274.75,218.25,6339.25,16482.75,14701.75,142777,22872.25,0,0,2.75
자르반 4세,A,1.43956044,5.333333333,0.444444444,0.111111111,114.8888889,1.666666667,261.2222222,3.444444444,10494.88889,12817.55556,1793.333333,1364.555556,10324.66667,15314.11111,77597.11111,17124.77778,0,0,17.22222222
자야,A,1.672091728,13.42725258,1.402880355,0.207163959,178.2584934,1.434453471,162.2677253,2.867799114,11631.89993,19601.82921,587.5712703,1621.951994,10178.48578,20566.23948,139369.4081,17005.00258,0,0,13.65491137
자이라,A,1.317073171,5.6,1.6,0.4,152.4,1.6,0,3,10429.6,885.8,12492.6,1737.6,7117.4,13704.4,103433.6,12943.8,0,0,28.8
자크,A,1.104761905,12.11111111,0.777777778,0.111111111,125.7777778,1.555555556,8.555555556,5.333333333,11460.88889,1681.111111,15895.88889,26415.77778,19059.88889,18196.33333,96310.88889,32400.88889,0,0,44.33333333
잔나,A,1.076923077,0,0,0,95,1,0,3,9572,1652,5822,3399,10313,7711,49481,19447,0,0,26
잭스,A,3.744186047,6.135135135,0.648648649,0.135135135,85.94594595,1.081081081,1.108108108,1.675675676,6562.405405,7493.216216,2420.756757,2414.027027,8629.648649,10181.75676,60124.89189,14237.13514,0,0,10
제드,A,2.605333333,10.51785714,1.214285714,0.089285714,167.3214286,1.732142857,73.375,4.607142857,13003.80357,22842.5,1202.339286,1909.25,12985.32143,25356.28571,131963.6429,21696.91071,0,0,7.089285714
제라스,A,1.325912734,5.647058824,0.709062003,0.096979332,163.1255962,1.297297297,0,3.085850556,11409.12719,600.4149444,21535.37679,964.2925278,8177.187599,22633.82353,127541.3577,14057.17806,0,0,22.34340223
제이스,A,2.596551724,8.563909774,0.879699248,0.082706767,129.2406015,1.210526316,9.601503759,2.187969925,9073.834586,12284.81955,1982.646617,826.6691729,8715.007519,14721.03008,93483.7594,14379.45113,0,0,5.947368421
조이,A,1.787234043,1.947368421,0.578947368,0,118.2631579,1.263157895,52.36842105,2.578947368,9146.315789,1585.894737,13897.63158,1943.736842,9836.631579,17983.94737,79402.21053,16986.26316,0,0,30.42105263
직스,A,1.33153929,8.893761302,2.352169982,0.234629295,182.6984629,1.314647378,0.127034358,2.608499096,11660.70931,831.6677215,22099.5868,1302.998192,8874.36302,23188.76763,155538.5384,15495.20389,0,0,17.62296564
진,A,1.539046647,9.288979788,1.10240616,0.162608277,171.2712705,1.540615977,1105.376131,3.585659288,11702.80192,15022.57166,1765.029981,3464.983494,9888.248989,17138.40019,132941.8629,16570.10731,0,0,20.63484119
질리언,A,0.588785047,1.4,0.6,0.1,120.7,1.1,0,1.7,7970.8,986.6,7852.5,4180.1,7482.1,9052.8,75160.2,12998.4,0,0,21.5
징크스,A,1.768222099,15.67413839,1.710374767,0.28156286,177.3712235,1.665633029,561.9155666,3.269070612,11808.42341,16134.80163,1178.786126,1833.037654,10602.17968,18789.53956,141289.3013,17601.11597,0,0,15.15389386
초가스,A,1.573208723,12.41025641,0.769230769,0.051282051,154.4102564,1.435897436,1.58974359,4.205128205,11340.12821,1197.692308,13219.4359,5707.358974,13719.38462,17745.07692,120183.1795,24140.23077,0,0,79.43589744
카르마,A,0.878378378,3.733333333,0.6,0.133333333,111.6,1,0,1.733333333,8574.6,1046.866667,9942.733333,2047.933333,8756.333333,11047,74114.13333,15282.8,0,0,19.33333333
카밀,A,2.1,13.84615385,2,0,144,1.538461538,0,5.538461538,13362.30769,17633.15385,1440.461538,9614.461538,21567.53846,27052.38462,126322.9231,36576,0,0,25.23076923
카사딘,A,3.05952381,10.66666667,0.444444444,0.055555556,132.5,1.611111111,0.055555556,3.5,10105.61111,1633.333333,15716.33333,3095.777778,14456.61111,17671.77778,94861.16667,23093.66667,0,0,19.22222222
카서스,A,1.686915888,13.18571429,0.614285714,0.085714286,164.8,1.614285714,0,2.671428571,12290.07143,303.2,27521.18571,2603.742857,10149.84286,28811.27143,136709.6714,19414.37143,0,0,14.98571429
카시오페아,A,2.120751988,12.13761468,0.853211009,0.119266055,168.3853211,1.54587156,0,3.032110092,11313.1422,330.7201835,18249.06881,5059.504587,12071.87615,18787.52294,113256.9266,20558.68349,0,0,24.70183486
카이사,A,2.332256023,14.18309665,1.300013787,0.1966083,178.8726044,1.640838274,508.7514132,3.727561009,12217.40576,12301.29105,4432.656004,2204.025093,11121.60844,17885.21426,133925.6818,17936.21315,0,0,2.005790707
카직스,A,2.583333333,41.66666667,0.333333333,0,55.66666667,1,204,0.666666667,7573.333333,9507.666667,712.6666667,4207,10980,11026.33333,94830.66667,17266,0,0,5
카타리나,A,2.902040816,5,0.953488372,0.069767442,134.627907,1.930232558,14.51162791,4.302325581,11521.55814,4694.976744,13375.88372,3034.162791,15179.27907,19021.90698,103664.0465,23811.74419,0,0,2
칼리스타,A,2.337620206,16.41117479,1.492120344,0.221346705,175.5114613,1.679799427,372.0795129,3.603151862,12104.68625,15879.30516,1069.405444,2147.116046,12435.52292,17396.94054,131806.0473,19987.48711,0,0,11.61747851
케넨,A,1.707142857,4.85,0.85,0.15,154.65,1.3,33.85,2.15,10680.85,2381.05,15000.4,1810.8,11112.35,17731,102977.4,19871.85,0,0,18.25
케이틀린,A,1.900933195,11.95636315,1.729802756,0.257430424,178.1989327,1.535395839,903.1220616,3.277560119,11911.09633,16384.57403,1720.280059,2471.74615,10175.70981,18623.89314,141616.721,17228.85295,0,0,15.41515807
케인,A,3.555555556,2.666666667,0,0,133.6666667,1.333333333,0,2,8820.666667,10245.33333,167.6666667,4421.666667,12948,11022,82496,23296.66667,0,0,9.333333333
케일,A,2.163793103,12.04,0.84,0.28,142.2,1.12,127.24,1.92,9319.84,6369.52,7561.56,3184.04,11659.08,14894.76,116273.04,16877,0,0,5.72
코그모,A,2.15873817,12.74978939,1.379949452,0.225779275,170.4987363,1.628475147,300.3782645,3.289806234,11797.74221,9585.010952,11136.29907,1863.78433,11790.32013,23038.3909,132907.7548,19014.49031,0,0,7.97978096
코르키,A,1.831081081,12.21428571,0.857142857,0.095238095,164.8571429,1.5,406.3333333,2.928571429,11297.7381,2365.142857,17786.33333,2335.690476,11134.07143,20496.38095,130604.5,18544.59524,0,0,3.380952381
퀸,A,2.123376623,7.709677419,0.709677419,0.064516129,114.8709677,1.096774194,417.3870968,1.903225806,8603.387097,12234.6129,680,1354.903226,8079.096774,13729.12903,81106.03226,14380.83871,0,0,17.70967742
클레드,A,1.710526316,19.2,2.2,0.6,136.6,2.2,107.4,4,11461.4,15876.6,3425.6,3093.8,19392,19804.4,115901.2,30347.6,0,0,9
키아나,A,3.054794521,11.09090909,0.727272727,0,130.6363636,1.636363636,0,3,11612.45455,22498.18182,1878,1281.272727,16692.81818,25460.45455,113973.5455,25026.36364,0,0,19.90909091
킨드레드,A,2.055469954,18.71532847,1.397810219,0.200729927,148.2810219,1.697080292,537.5036496,3.777372263,11548.17153,14852.97445,3389.40146,6490.536496,12085.14599,19346.94891,121517.5292,19402.22993,0,0,4.850364964
타릭,A,0.625,7,1.5,1,122.5,2,0,3,11310.5,4846,6152,22696,22115.5,11466,80113.5,36229.5,0,0,40.5
탈론,A,3.785714286,7.5,1.25,0.083333333,153.0833333,1.166666667,406.3333333,2.083333333,10098.58333,14704.08333,2.5,3338.75,12550.91667,15644.5,113690.1667,22553.33333,0,0,3
탈리야,A,1.573573574,8.45,0.575,0.1,132.625,1.425,0,3.175,10314.375,690.225,16613.3,1420.3,9375.85,17810.55,94667.825,16170.525,0,0,15.1
탐 켄치,A,1.09375,4.882352941,0.823529412,0.058823529,132.9411765,1.294117647,9.705882353,3.588235294,10956.05882,2892.117647,12955.52941,8543.294118,17420.29412,16260.23529,78449.94118,31572.41176,0,0,36.82352941
