name,position,KDA,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,totalHeal,physicalDamageTaken,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,timeCCingOthers
르블랑,A,2.34529148,7.055555556,0.555555556,0.138888889,116.5,1.305555556,42.05555556,3.583333333,10541.86111,2554.611111,14599.05556,2512.888889,13053.5,17839.52778,82661.08333,20484.38889,0,0,16.97222222
리 신,A,2.726775956,18.17241379,0.793103448,0.137931034,108.3103448,1.586206897,186.4827586,4.275862069,11562.2069,15683.13793,3148.068966,3367.068966,13925.06897,19552.2069,107085,23001.93103,0,0,16.20689655
리븐,A,1.727272727,8.133333333,0.933333333,0.133333333,129.5333333,1.2,0.133333333,3.066666667,10103.33333,13802.73333,14.73333333,2986.533333,14806.2,14535.26667,94238.93333,23540.6,0,0,22.26666667
리산드라,A,1.513157895,3.727272727,0.818181818,0.181818182,137.5454545,1.090909091,0,1.727272727,9872.636364,974.1818182,12464.72727,1514.727273,11654.90909,13851.72727,112905.7273,17973.72727,0,0,30.72727273
릴리아,A,2.725,32.35714286,0.714285714,0,123.7857143,1.571428571,0,5.142857143,11296.42857,666.7142857,14900.21429,5746.071429,15861.71429,20363.42857,128096.4286,24202,0,0,19.42857143
마스터 이,A,1.868468468,16.89583333,0.895833333,0.177083333,82.61458333,1.552083333,235.4375,3.364583333,8927.958333,10622.375,353.90625,2190.479167,10603.61458,15081.28125,88881.9375,16654.96875,0,0,1.59375
마오카이,A,1.433333333,0,0.25,0,94.25,1,6,1,7969.75,1394,7968,5829.5,14131.5,9648,64646.25,23385,0,0,44.5
말자하,A,2.529953917,13.80851064,1.489361702,0.468085106,156.212766,1.404255319,0,2.872340426,11290.10638,572.6170213,17632.6383,919.106383,7420.93617,18562.19149,137702.2979,11988.57447,0,0,41.70212766
말파이트,A,2.270627063,5.78125,0.5,0.125,81.015625,0.9375,2.75,2.078125,7769.015625,2208.265625,10141.53125,1578.421875,7139.640625,12841.29688,63921.53125,14397.67188,0,0,20.84375
모데카이저,A,1.853556485,14.45454545,0.878787879,0.121212121,124.0909091,1.575757576,1.696969697,3.454545455,11636.9697,2399.727273,16949.60606,5570.727273,16794.27273,20622.72727,115462.5152,28108.60606,0,0,7.424242424
모르가나,A,2.337047354,6.835820896,0.507462687,0.059701493,93.43283582,1.074626866,0,1.925373134,8370.850746,695.9402985,13267.28358,3641.38806,9600.059701,14385.55224,74004.52239,15698.9403,0,0,41.46268657
문도 박사,A,2,8.2,1.45,0.4,110.15,0.95,5.75,2.3,9916.7,4646.5,11622,7722.05,19250.3,16825.25,94053.95,30031.25,0,0,15.2
미스 포츈,A,2.24409315,9.813091317,1.417198122,0.216973859,147.1973509,1.507323569,595.9029364,3.089494709,11096.70678,15100.26743,1873.079823,1777.802789,10259.30801,17756.57993,114244.8044,17079.88528,0,0,8.987455323
바드,A,2.857142857,3.333333333,0.666666667,0.166666667,88,0.833333333,169.5,1.833333333,8520.5,2687.5,4766,2646.166667,8831.666667,8198.666667,72567.83333,12892.5,0,0,16.66666667
바루스,A,2.062797927,10.29161206,1.196592398,0.20904325,142.0013106,1.431847969,230.2771953,2.909567497,10697.30275,12830.75688,3075.025557,2172.315203,10143.5616,16249.30406,111610.0976,16906.35256,0,0,23.69069463
바이,A,1.308108108,9.58974359,0.512820513,0.128205128,63.17948718,0.846153846,174.1794872,1.564102564,6096.307692,7829.615385,23.05128205,1077.25641,7255.102564,8314.333333,56851.02564,11671.89744,0,0,11.30769231
베이가,A,2.128747795,7.540229885,1.074712644,0.229885057,133.7931034,1.344827586,0,3.327586207,10936.86782,711.5,17456.57471,1821.614943,9304.971264,18487.22414,118629.4425,17653.63793,0,0,29.44827586
베인,A,2.062600113,12.7063449,1.351952278,0.226816703,141.9617679,1.643302603,319.715564,3.448345987,11256.73685,11768.13463,423.8388015,2444.628118,12085.13856,16638.03633,108971.4662,19209.42801,0,0,8.592326464
벡스,A,1.955315871,4.085106383,0.914893617,0.085106383,115.9574468,1.372340426,0,2.627659574,9820.191489,1229,15581.75532,2084.56383,9992.404255,17280.41489,93470.92553,16131.71277,0,0,27.27659574
벨코즈,A,1.923371648,3.047619048,0.69047619,0.166666667,118.9285714,1.285714286,0,2.333333333,9811.761905,424.2619048,15173.40476,1436.238095,9089.904762,20080.38095,103638.7143,15039.69048,0,0,21.23809524
볼리베어,A,1.487394958,9.142857143,0.714285714,0.238095238,68.19047619,1.095238095,18.47619048,1.476190476,6868.666667,5939.857143,3130.333333,2860.952381,11574.66667,9330.857143,61828.04762,19676.42857,0,0,13.42857143
브랜드,A,2,10.56701031,0.804123711,0.082474227,133.2061856,1.546391753,0,2.969072165,11140.04124,635.3505155,23630.30928,1515.360825,10656.09278,25018.87629,122482.7732,17725.40206,0,0,16.04123711
블라디미르,A,2.370614035,9.086956522,1.289855072,0.15942029,144.0724638,1.724637681,0,4.246376812,11573.71014,995.7826087,22766.71014,20242.46377,18651.21739,24398.44928,125621.1884,29234.10145,0,0,4.391304348
블리츠크랭크,A,3.078431373,2,0.166666667,0.083333333,42.66666667,0.833333333,0.166666667,2.333333333,7262.666667,2076.416667,8630.5,692.5,8014.833333,11373.58333,39313,13742.25,0,0,28.08333333
비에고,A,1.426540284,12.23076923,0.615384615,0.076923077,105.1923077,1.384615385,311.6538462,2.269230769,10241.30769,12531.07692,1756.346154,4959.884615,15756.03846,14993.38462,97028.65385,25036.80769,0,0,11.42307692
빅토르,A,2.005797101,11.16981132,0.867924528,0.075471698,139.8490566,1.245283019,0,2.283018868,10488.0566,610.6603774,18542.32075,1661.603774,10004.41509,19699.77358,120365.5094,16850.75472,0,0,21.26415094
뽀삐,A,1.925,11.55555556,0.666666667,0,96.33333333,1.444444444,5.111111111,2.666666667,10626.33333,13697.55556,1793.111111,4507.777778,14692.44444,16043.77778,83887.66667,25541.44444,0,0,34.88888889
사미라,A,2.045774921,12.71046922,1.144426363,0.18212639,147.907106,1.847979387,512.2289124,3.646189314,11481.92433,14962.02834,2449.665853,2308.492813,12971.64741,17837.9722,112927.2453,21142.69175,0,0,2.108896122
사이온,A,1.78,13.35294118,2.058823529,0.294117647,158,1.294117647,188.1176471,2.882352941,12880.11765,15637.82353,4444.294118,1968.823529,26327.23529,21066.41176,157803.0588,42148.05882,0,0,44.88235294
사일러스,A,1.66080402,6.935185185,0.75,0.138888889,102.3148148,1.314814815,17.03703704,2.851851852,9490.722222,636.6018519,14922.30556,5508.675926,16528.93519,16041.17593,84227.57407,25942.87037,0,0,21.2962963
샤코,A,2.029126214,13.5862069,0.379310345,0.172413793,38.79310345,0.724137931,48.68965517,1.620689655,5612.827586,1508.310345,6258.413793,966.9655172,6619.275862,8269.37931,41610.24138,9744.724138,0,0,14.5862069
세나,A,2.590143218,8.557692308,0.978365385,0.149038462,129.6802885,1.269230769,397.7908654,2.831730769,10913.08654,14001.25,422.2524038,7510.824519,9476.862981,15789.82452,98921.03606,16251.83654,0,0,23.00961538
세라핀,A,2,5.677419355,0.548387097,0.096774194,137.7096774,1.387096774,0,2.129032258,9909.516129,1428.580645,15695.29032,2899.870968,10219.19355,17538.29032,115527.2903,17026.48387,0,0,26.38709677
세주아니,A,2.571428571,8,1,0,84,1,0,2,10031,4739,7472,4035,14609,12211,65478,28778,0,0,26
세트,A,1.636203866,6.493670886,1.126582278,0.240506329,111.3417722,1.341772152,28.55696203,2.594936709,9855.240506,12724.50633,217.3037975,3337.227848,18405.59494,16788.24051,90700.02532,28973.68354,0,0,22.11392405
소나,A,2.533333333,5.4,1.4,0.4,85.2,1,106.4,2.8,10511.8,2313,9128.2,7941.2,8969,11934.2,68008.6,13937,0,0,8.8
소라카,A,1.533333333,3.1,0.2,0,62.6,0.9,0,0.4,8048.9,1063.2,6676.5,11094.2,9089.8,8094.1,49879.5,17142.6,0,0,35.4
쉔,A,3.375,12,0,0,40.66666667,0.333333333,7,1,5511.666667,3073,3968.333333,1204.666667,9870.666667,7362.333333,41588,14703,0,0,9.333333333
쉬바나,A,1.65,33.71428571,2,0.571428571,110.2857143,1,0,2.428571429,10011,1904.285714,12457.71429,2844.428571,13685.14286,15533,128126.2857,23221.14286,0,0,2
스웨인,A,2.463720317,6.52,0.888888889,0.173333333,121.3244444,1.568888889,0.004444444,3.288888889,10688.79111,1354.391111,19252.07556,6739.644444,14050.37333,21503.6,101652.8578,24867.18667,0,0,38.86666667
시비르,A,2.366414916,10.88408779,1.377914952,0.226337449,162.2441701,1.394375857,259.0150892,2.744170096,11119.5144,18063.63717,96.77914952,2588.386145,9949.220165,18475.97188,141069.4424,16310.99657,0,0,1.216735254
신 짜오,A,2.474747475,13.82352941,1.705882353,0.470588235,110.1176471,1.235294118,255.7058824,3.647058824,10229.76471,16283.70588,1413.705882,6060.941176,12373.94118,18495.29412,95384.11765,21755.41176,0,0,17.11764706
신드라,A,2.200626959,11.15238095,0.828571429,0.114285714,147.552381,1.352380952,0,2.838095238,11018.44762,803.2380952,18580.32381,1970.6,9723.057143,19619.80952,119591.419,16312.24762,0,0,31.91428571
신지드,A,1.520325203,10.57142857,0.357142857,0.071428571,125.5,1.071428571,0.071428571,2,10196.21429,545.2857143,14022.78571,2021.285714,18316.85714,15455.21429,108703,26001.92857,0,0,33.64285714
쓰레쉬,A,1.391304348,8.545454545,0.863636364,0.090909091,116.3181818,1.045454545,286.6818182,1.772727273,9249.545455,2890.454545,6058.545455,1559.409091,10792.31818,9554.818182,79568.09091,17673.31818,0,0,20.27272727
아리,A,2.440816327,5.9,0.95,0.15,115.325,1.175,0,3.25,10228.625,1265.875,11785.525,3484.625,12092.225,16914.3,92306.6,18997.725,0,0,22.75
아무무,A,0.941176471,32,0,0,46.66666667,0.666666667,5.333333333,0,5569.666667,742,2486.333333,2330.333333,8778,3559.333333,66763,15482,0,0,10
아우렐리온 솔,A,2,7,0.666666667,0,117,1,0,1.333333333,8635,827.6666667,11045,1312.666667,6378,12554.66667,79705.66667,13868,0,0,27
아이번,A,1.538461538,32,1.666666667,0,43,1,0,0,7646,2441.666667,3647.333333,3803,12687.66667,6291.666667,120884.3333,16349.33333,0,0,23.66666667
아지르,A,1.482758621,5.125,0.75,0.166666667,104.2916667,0.875,0,1.75,7778.541667,813.4583333,10150.625,974.9166667,7812.333333,11214.125,68668.08333,13578.29167,0,0,8.25
아칼리,A,1.966173362,6.342105263,0.394736842,0.118421053,108.2105263,1.355263158,0,3.736842105,9987.473684,1178.184211,16075.57895,2063.342105,14797.23684,18491.26316,85737.72368,23619.56579,0,0,1.460526316
아크샨,A,1.774909964,10.75909091,1.345454545,0.195454545,136.9863636,1.459090909,460.4954545,3.131818182,11396.06818,13774.23182,1998.677273,1769.977273,12128.2,17167.88182,115777.3818,19201.00455,0,0,1.340909091
아트록스,A,1.936842105,7.294117647,0.705882353,0.058823529,98.29411765,1.058823529,0,3.235294118,8423.294118,14078.41176,0,7292.705882,15037.88235,14462.41176,75278.41176,24477.47059,0,0,19
아펠리오스,A,1.841710489,12.1004415,1.370584989,0.193708609,146.6238962,1.525662252,550.3247792,2.892108168,10879.88024,15741.00138,856.4522627,2978.259382,11461.32643,17077.47379,116748.7914,18818.58471,0,0,14.70502208
알리스타,A,2.041666667,1.75,0.25,0,46.875,0.625,6.875,0.5,6752,755.5,5666.875,7513.5,12488.5,7163,30875.5,21244.25,0,0,44.5
애니,A,2.217647059,7.04,0.56,0.08,107.24,1.4,28.4,2.56,10100.08,895.52,17090.48,1464.84,9678.4,18872.2,78825.92,16732.52,0,0,23.76
애니비아,A,1.810344828,10.71428571,0.595238095,0.047619048,119.547619,1.047619048,0,2,9499.095238,754.8571429,11734.28571,1391.404762,11380.35714,13020.2381,101583.6667,17525.19048,0,0,30.4047619
애쉬,A,2.186782585,9.878401604,1.211114294,0.204382698,135.2373245,1.330564308,299.0948152,2.522629619,10421.99212,12480.04755,1952.728874,1694.45517,10562.14623,15140.4493,105498.7373,17201.85463,0,0,35.41922085
야스오,A,1.848423506,16.34494624,1.414623656,0.239139785,156.0929032,1.547956989,617.5131183,3.101935484,11608.11355,14523.09892,1278.669677,2294.021935,12907.60559,16309.93677,142320.886,20421.57548,0,0,20.88860215
에코,A,1.448275862,11.25,0.875,0.125,124.3125,1.25,0,2.625,10108.5625,1847.375,14905.4375,4107.625,15921,17651.5,111306.4375,24834.25,0,0,17.875
엘리스,A,2.454545455,45.33333333,0.666666667,0,48,0.666666667,0,2.666666667,7844,757.3333333,7543.666667,3863.333333,8207.666667,9025.666667,85775.33333,13354.66667,0,0,18.66666667
오공,A,2.3375,8.384615385,0.692307692,0.076923077,100.6153846,1.307692308,60.07692308,2.846153846,10121.92308,12314.46154,3165.692308,4390.384615,14578.15385,15987.61538,78653.92308,22926.23077,0,0,14.92307692
오른,A,2.291338583,3.75,0.6,0.05,115.25,1.1,20.8,2.35,9667.1,5568.8,8012.45,2309.65,14588.85,13897.15,82734.7,26089.4,0,0,36.2
오리아나,A,2.372881356,5.304347826,0.695652174,0.043478261,140.9130435,1.173913043,0,2.347826087,9872.869565,734.4782609,15418.08696,2051.347826,8872.782609,16602.13043,100485.4348,14164.65217,0,0,19.91304348
올라프,A,1.209302326,19.16666667,0.333333333,0,87,1,2,1.5,8243.833333,9351.333333,137,6135,15232.16667,12497.16667,80205.83333,24920.83333,0,0,10.16666667
요네,A,1.780139104,14.02051282,1.179487179,0.169230769,138.9538462,1.374358974,507.3384615,2.912820513,10545.62564,10806.06154,3232.753846,2176.458974,12592.02051,15951.6641,123461.5026,19732.14103,0,0,18.63333333
요릭,A,1.0625,3.333333333,2.666666667,0.666666667,126.6666667,0.666666667,0,1,9074,6994.666667,3532.666667,4622.666667,10712.33333,10527.66667,83123.66667,20373.66667,0,0,4.333333333
우디르,A,3.285714286,62,2,2,215,4,634,5,19973,24916,6255,2640,26995,31441,257712,43812,0,0,33
우르곳,A,2.064814815,13,1.8125,0.25,151.1875,1.375,27.5625,3.25,11919.875,16699.8125,251.375,2373.125,15440.625,18253.1875,132500.75,23268.4375,0,0,26.6875
워윅,A,1.241758242,8.090909091,0.272727273,0,87.54545455,0.909090909,2.181818182,2.090909091,8727.727273,4649.545455,6017.909091,9023.090909,17827.81818,11116,73023.81818,27611,0,0,18.09090909
유미,A,2.284552846,1.62962963,0.148148148,0,29.74074074,0.62962963,106.2592593,0.555555556,5877.185185,1241.037037,4229.074074,3059.592593,4169.185185,5710.333333,20272.51852,7416.296296,0,0,9.111111111
이렐리아,A,1.867537313,10.0893617,1.544680851,0.234042553,162.493617,1.668085106,240.9319149,3.940425532,11608.65957,12357.91064,4867.948936,3861.080851,14690.09362,17846.74043,123126.5362,24380.22553,0,0,13.98297872
이즈리얼,A,2.240753107,9.011221802,1.051414176,0.169300355,142.4277453,1.36797206,28.05416237,2.89579755,10746.69312,13229.02307,5999.995362,2626.328123,11283.29394,19739.21808,113208.9994,18829.87536,0,0,2.084449788
일라오이,A,1.426035503,3.642857143,1.392857143,0.071428571,134.6071429,1.035714286,2.178571429,1.821428571,9196.964286,15898.46429,230.6071429,6593.607143,15764.82143,16369.85714,120057,26645.89286,0,0,3.178571429
자르반 4세,A,4.375,14.71428571,1.428571429,0,124.7142857,1.428571429,191.2857143,7.142857143,13594.42857,19207.14286,2789.714286,2546.857143,15606.71429,23194,107406.5714,22058.14286,0,0,22.85714286
자야,A,2.162743897,13.33651486,1.32642487,0.190891737,152.4935915,1.449140987,213.355604,2.971638942,11148.83556,18355.86147,539.642487,1878.017726,10620.00355,19268.88001,126978.1364,17489.58822,0,0,13.33078811
자이라,A,2.295154185,9.65,1.075,0.175,122.95,1.2,0,2,9629.325,698.7,19450.15,934.5,7415.1,20433.65,109061.925,12480.825,0,0,33.5
자크,A,3.342857143,15.66666667,1.5,0.333333333,139.5,1.333333333,5.666666667,4.333333333,13477.16667,1601.833333,23434,34000.5,20898.33333,25975.5,134081.6667,41027.5,0,0,45.66666667
잔나,A,1.05,0,0,0,108.5,0,119,0,7455,1963.5,3589.5,1411,13560.5,5727.5,62229,17679.5,0,0,34
잭스,A,1.727272727,14.40540541,1,0.135135135,107.1351351,1.27027027,19.43243243,2.864864865,9486.756757,12034.18919,3696.621622,3763.216216,12610.83784,16277.21622,96185.51351,21232.18919,0,0,17.37837838
제드,A,2.108298172,10.03448276,0.75862069,0.146551724,130.387931,1.405172414,37.96551724,3.612068966,10749.21552,17044.50862,826.0948276,1573.344828,11312.41379,18819.68966,104989.2672,18086.89655,0,0,5.560344828
제라스,A,2.831160958,5.31703204,0.760539629,0.101180438,133.5834739,1.333895447,0.175379427,3.591905565,10959.03879,495.6745363,23412.96965,1147.551433,8345.168634,24264.79427,116074.1282,14308.04722,0,0,24.03035413
제이스,A,1.760437376,9.150943396,0.993710692,0.150943396,125.245283,1.213836478,61.77987421,2.433962264,9723.320755,13800.07547,2268.704403,1074.301887,9501.264151,16596.66667,97591.97484,16132.32704,0,0,5.849056604
조이,A,2.27014218,9.633333333,0.766666667,0.133333333,115.2,1.5,46.33333333,3.333333333,11381.26667,1654.7,18075.8,2906.666667,12640.2,22866.06667,102581.6667,19195.16667,0,0,35.83333333
직스,A,2.234616802,7.023974427,2.127863612,0.199786894,146.7021843,1.230154502,0,2.376664891,10491.9691,623.2173681,20588.05487,1529.093234,8968.753863,21394.07246,131412.7022,15172.48535,0,0,16.39371337
진,A,2.641302917,8.714783246,1.044542205,0.165246082,147.8465768,1.486848135,1055.698286,3.483640363,11178.786,14458.00706,1738.333425,3345.749427,10129.15865,16551.91183,120832.8147,16891.3249,0,0,20.58500596
질리언,A,4.354166667,4,0.846153846,0.076923077,129.8461538,1.384615385,0,3.076923077,10105.46154,1201.615385,15866.07692,6714.461538,9713.769231,17518.46154,109261.6154,16193.61538,0,0,26.07692308
징크스,A,2.160618782,13.77187389,1.575982997,0.26638328,151.1575156,1.479395442,473.4804581,2.954067777,10993.17865,14355.63053,923.1396859,2149.311725,10819.88606,16585.8811,125961.0257,17863.13614,0,0,16.31621207
초가스,A,2.275,13.3125,0.96875,0.21875,115.5625,1.375,2.09375,3.3125,10387.5625,1675,11756.59375,4601.71875,14801.59375,16639.0625,102885.1875,24857.0625,0,0,73.84375
카르마,A,2.801886792,8.611111111,0.611111111,0.166666667,129.0555556,1.222222222,0,2.611111111,10780.55556,1139.777778,17093.5,2800.111111,11335.38889,18825.61111,106561.1667,19098.33333,0,0,29.61111111
카밀,A,2.02,7.625,1.375,0.25,98.5,1.25,0,3.75,9844.875,10645.25,940.875,4264.75,16989.5,15829.75,80864.875,26965,0,0,20
카사딘,A,1.416666667,7.066666667,0.266666667,0,92.06666667,1.066666667,63.26666667,1.666666667,7596.133333,1522.2,8180,2319.4,12053.46667,9878,66183.86667,18140.73333,0,0,12.2
카서스,A,2.317757009,21.92,0.8,0.16,145.08,1.52,0,3.16,13500.8,300.44,33566.44,2495.36,13023.68,35450.16,149847.44,23108.4,0,0,14.08
카시오페아,A,2.197992701,13.5398773,0.717791411,0.116564417,143.0368098,1.63803681,0,3.619631902,11408.71166,585.7607362,19073.8773,5491.276074,12628.15337,19860.27607,105160.4356,20886.31288,0,0,28.47852761
카이사,A,2.211323085,13.94585269,1.185799602,0.196416722,156.8667551,1.55155939,468.921566,3.516921035,11668.59522,11084.83597,4450.660916,2537.128334,11443.84605,16645.64645,124116.1858,18502.7919,0,0,1.301791639
카직스,A,2.769230769,54,0.5,1,106,1.5,0,3,13590.5,21590,1386,3870.5,20207,23755,145162,24836,0,0,4.5
카타리나,A,2.149494949,6.276923077,0.8,0.184615385,131.3076923,1.830769231,10.92307692,4.292307692,11942.69231,2251.015385,18556.10769,2321.353846,15539.01538,21854.78462,107920.3231,24103.12308,0,0,1.384615385
칼리스타,A,1.944625729,16.13691275,1.365100671,0.22147651,148.4174497,1.536241611,354.6959732,3.345637584,11401.19329,14872.1443,822.8778523,2425.698658,12920.68456,16112.61141,120789.4644,20421.78523,0,0,8.212751678
케넨,A,1.911917098,7.121212121,0.909090909,0.03030303,116.9393939,1.212121212,19.84848485,2.424242424,9511.454545,1568.333333,13652.48485,1742.454545,9869.242424,15551.39394,81903.39394,17077.51515,0,0,15.24242424
케이틀린,A,2.124151246,10.8694255,1.590563524,0.250881731,153.0921702,1.381534603,786.7275649,2.963476762,11051.79771,14857.80712,1405.749824,2877.18583,10124.51038,16873.1363,127518.7609,17129.92915,0,0,14.82130261
케인,A,0.814516129,17.63636364,0.363636364,0.181818182,106.6363636,0.909090909,69.90909091,1.636363636,9383.545455,9848.090909,876.9090909,4018.636364,14839.18182,11098.54545,105439,25086,0,0,4
케일,A,1.650190114,14.875,1.104166667,0.166666667,126.0833333,1.25,110.875,2.083333333,9362.5625,4257.583333,6932.520833,4019.5,10455.60417,11835.54167,99053.45833,16546.375,0,0,5.958333333
코그모,A,2.061430633,13.36363636,1.332386364,0.1875,149.7769886,1.544034091,299.2727273,3.225852273,11580.53125,8349.541193,10447.6321,2328.901989,11876.53551,21306.58381,127494.2259,19451.77699,0,0,7.389204545
코르키,A,2.191810345,13.40540541,0.959459459,0.243243243,136.7972973,1.472972973,356.1756757,3.283783784,11174.14865,2529.324324,16973.39189,2982.635135,11076.02703,19820.98649,119136.527,18940.77027,0,0,3.283783784
퀸,A,1.931129477,13.07272727,1.363636364,0.290909091,126.4181818,1.127272727,591.7818182,3.090909091,10714.65455,14269.23636,624.8363636,1442.363636,10726.38182,15996.16364,105618.9455,17230.34545,0,0,22.61818182
